baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash,reward
ppo_profit_only,2020-04-01,7569.299953782597,-0.045004873340506735,0.0,1.0,0.0,-0.04604904148877963
ppo_profit_only,2020-04-02,7743.964527671265,0.023075393359379692,0.0,1.0,0.0,0.022813182552417124
ppo_profit_only,2020-04-03,7632.031771648442,-0.014454192761712337,0.0,1.0,0.0,-0.01455967225366192
ppo_profit_only,2020-04-06,8144.646453753476,0.06716621437679282,0.0,1.0,0.0,0.06500673748543066
ppo_profit_only,2020-04-07,8152.949760176756,0.0010194802770664424,0.0,1.0,0.0,0.0010189609599744974
ppo_profit_only,2020-04-08,8426.631357006918,0.03356841448563386,0.0,1.0,0.0,0.033017294838593204
ppo_profit_only,2020-04-09,8554.862448733438,0.015217361041894195,0.0,1.0,0.0,0.015102738376915347
ppo_profit_only,2020-04-13,8476.7552497149,-0.009130152528647795,0.0,1.0,0.0,-0.009172087816788214
ppo_profit_only,2020-04-14,8726.759097407883,0.029492870836560936,0.0,1.0,0.0,0.029066322582236008
ppo_profit_only,2020-04-15,8541.332038243967,-0.021248101052656954,0.0,1.0,0.0,-0.021477091502921486
ppo_profit_only,2020-04-16,8582.537947120529,0.004824295401707923,0.0,1.0,0.0,0.004812695780353366
ppo_profit_only,2020-04-17,8814.398957665988,0.027015436689475925,0.0,1.0,0.0,0.026656961689813345
ppo_profit_only,2020-04-20,8659.107044960523,-0.01761798092544986,0.0,1.0,0.0,-0.017775024816055494
ppo_profit_only,2020-04-21,8396.188402625005,-0.030363251195576035,0.0,1.0,0.0,-0.03083376339064992
ppo_profit_only,2020-04-22,8582.53794712053,0.022194540612888725,0.0,1.0,0.0,0.021951826516892335
ppo_profit_only,2020-04-23,8581.922331273596,-7.172888144835188e-05,0.0,1.0,0.0,-7.173145408759121e-05
ppo_profit_only,2020-04-24,8701.54324709216,0.013938708741589423,0.0,1.0,0.0,0.013842458314098777
ppo_profit_only,2020-04-27,8827.005944385062,0.014418442077481775,0.0,1.0,0.0,0.014315484816994305
ppo_profit_only,2020-04-28,8786.415651355437,-0.004598421399664376,0.0,1.0,0.0,-0.00460902666348606
ppo_profit_only,2020-04-29,9016.430752798886,0.026178490817010847,0.0,1.0,0.0,0.025841699275864903
ppo_profit_only,2020-04-30,8932.481772306013,-0.009310666581320182,0.0,1.0,0.0,-0.009354281772853305
ppo_profit_only,2020-05-01,8696.008335102504,-0.026473430702838252,0.0,1.0,0.0,-0.02683016199258795
ppo_profit_only,2020-05-04,8719.993892163151,0.0027582260890697263,0.0,1.0,0.0,0.002754429163740411
ppo_profit_only,2020-05-05,8800.560739253051,0.00923932379841541,0.0,1.0,0.0,0.009196902343131827
ppo_profit_only,2020-05-06,8740.904185305502,-0.006778721915009722,0.0,1.0,0.0,-0.006801801811007939
ppo_profit_only,2020-05-07,8846.37907478766,0.01206681680134114,0.0,1.0,0.0,0.011994593193006048
ppo_profit_only,2020-05-08,8992.7530036617,0.0165461967700673,0.0,1.0,0.0,0.01641079994986407
ppo_profit_only,2020-05-11,8994.597974324919,0.00020516194122843778,0.0,1.0,0.0,0.00020514089839544992
ppo_profit_only,2020-05-12,8815.321442997596,-0.019931578024839802,0.0,1.0,0.0,-0.020132891412706248
ppo_profit_only,2020-05-13,8659.414852883987,-0.017685865583206062,0.0,1.0,0.0,-0.017844129300901745
ppo_profit_only,2020-05-14,8763.044771702926,0.011967311946537107,0.0,1.0,0.0,0.011896269895517233
ppo_profit_only,2020-05-15,8803.328195247876,0.004596966533256808,0.0,1.0,0.0,0.004586432752557939
ppo_profit_only,2020-05-18,9071.474880088379,0.030459694208066823,0.0,1.0,0.0,0.03000500773344127
ppo_profit_only,2020-05-19,8978.300107840616,-0.010271182302701298,0.0,1.0,0.0,-0.010324294894732978
ppo_profit_only,2020-05-20,9130.82362611246,0.016988017379665044,0.0,1.0,0.0,0.016845334676130815
ppo_profit_only,2020-05-21,9067.784938761939,-0.006903943163488857,0.0,1.0,0.0,-0.006927885641062185
ppo_profit_only,2020-05-22,9085.00529057785,0.0018990692801170717,0.0,1.0,0.0,0.001897268327780096
ppo_profit_only,2020-05-26,9196.937577381277,0.012320552737543622,0.0,1.0,0.0,0.012245272426979939
ppo_profit_only,2020-05-27,9333.778845015753,0.014879003633885723,0.0,1.0,0.0,0.014769397145406274
ppo_profit_only,2020-05-28,9316.558493199842,-0.0018449496288533984,0.0,1.0,0.0,-0.0018466536446246286
ppo_profit_only,2020-05-29,9358.07220999987,0.004455906849114788,0.0,1.0,0.0,0.004446008688818559
ppo_profit_only,2020-06-01,9395.895047034664,0.004041733830006056,0.0,1.0,0.0,0.004033587965397369
ppo_profit_only,2020-06-02,9473.694438129734,0.008280146883890893,0.0,1.0,0.0,0.008246054531519834
ppo_profit_only,2020-06-03,9599.77275126957,0.01330825201965502,0.0,1.0,0.0,0.013220475147309174
ppo_profit_only,2020-06-04,9574.556900953845,-0.002626713253434998,0.0,1.0,0.0,-0.0026301691177291137
ppo_profit_only,2020-06-05,9819.948321988775,0.025629532893630236,0.0,1.0,0.0,0.02530660249279807
ppo_profit_only,2020-06-08,9938.646752475732,0.012087480157219055,0.0,1.0,0.0,0.01201500997240837
ppo_profit_only,2020-06-09,9864.5373027071,-0.007456694217466864,0.0,1.0,0.0,-0.0074846343424244625
ppo_profit_only,2020-06-10,9809.4931754176,-0.005580000926591389,0.0,1.0,0.0,-0.005595627288950623
ppo_profit_only,2020-06-11,9243.986206170961,-0.05764894874118354,0.0,1.0,0.0,-0.05937740794860826
ppo_profit_only,2020-06-12,9354.689138158103,0.011975670399988259,0.0,1.0,0.0,0.011904529469550793
ppo_profit_only,2020-06-15,9442.02119049274,0.009335644514194108,0.0,1.0,0.0,0.009292336713778283
ppo_profit_only,2020-06-16,9623.758308330216,0.019247692222981838,0.0,1.0,0.0,0.019064798523327483
ppo_profit_only,2020-06-17,9583.782692708734,-0.004153846588902832,0.0,1.0,0.0,-0.004162497775089666
ppo_profit_only,2020-06-18,9587.472634035174,0.00038501930237289095,0.0,1.0,0.0,0.0003849452014608686
ppo_profit_only,2020-06-19,9490.915728384438,-0.010071153195051918,0.0,1.0,0.0,-0.010122210350605083
ppo_profit_only,2020-06-22,9551.801637148272,0.006415177471415401,0.0,1.0,0.0,0.0063946878036367834
ppo_profit_only,2020-06-23,9595.775002019662,0.00460367232715253,0.0,1.0,0.0,0.0045931078389241774
ppo_profit_only,2020-06-24,9350.999196831664,-0.025508706189596775,0.0,1.0,0.0,-0.025839694081199422
ppo_profit_only,2020-06-25,9451.24698224763,0.010720542618582574,0.0,1.0,0.0,0.010663485031515948
ppo_profit_only,2020-06-26,9226.76585435505,-0.023751482562483606,0.0,1.0,0.0,-0.024038096459339246
ppo_profit_only,2020-06-29,9362.37682873445,0.014697563211208076,0.0,1.0,0.0,0.014590600813082581
ppo_profit_only,2020-06-30,9482.304614037692,0.012809544787298677,0.0,1.0,0.0,0.012728196521442903
ppo_profit_only,2020-07-01,9548.726373229976,0.007004811793744015,0.0,1.0,0.0,0.006980392070335714
ppo_profit_only,2020-07-02,9601.310852448112,0.005506962621272482,0.0,1.0,0.0,0.005491854742917902
ppo_profit_only,2020-07-06,9749.528813546583,0.01543726303379489,0.0,1.0,0.0,0.01531932074415112
ppo_profit_only,2020-07-07,9648.974158645942,-0.010313796371464123,0.0,1.0,0.0,-0.010367352129633484
ppo_profit_only,2020-07-08,9722.775800491107,0.007648651621585456,0.0,1.0,0.0,0.007619548988834753
ppo_profit_only,2020-07-09,9667.424803716931,-0.005692921230517345,0.0,1.0,0.0,-0.005709187671675223
ppo_profit_only,2020-07-10,9766.134487954352,0.01021054585285941,0.0,1.0,0.0,0.010158770368597723
ppo_profit_only,2020-07-13,9681.569891614545,-0.008658962913536628,0.0,1.0,0.0,-0.008696669557654566
ppo_profit_only,2020-07-14,9807.033527346235,0.012959017714715637,0.0,1.0,0.0,0.012875768095466747
ppo_profit_only,2020-07-15,9897.1330356757,0.009187233639839087,0.0,1.0,0.0,0.009145287724412185
ppo_profit_only,2020-07-16,9864.537302707096,-0.0032934520381920906,0.0,1.0,0.0,-0.00329888738868124
ppo_profit_only,2020-07-17,9893.135286425793,0.0028990699554503063,0.0,1.0,0.0,0.002894875756376014
ppo_profit_only,2020-07-20,9973.08745610755,0.008081580547216305,0.0,1.0,0.0,0.008049099456827503
ppo_profit_only,2020-07-21,9994.30555717337,0.0021275358467678362,0.0,1.0,0.0,0.002125275847297115
ppo_profit_only,2020-07-22,10051.193716687298,0.005692057260856531,0.0,1.0,0.0,0.005675918714983156
ppo_profit_only,2020-07-23,9931.265931384056,-0.011931695745166504,0.0,1.0,0.0,-0.012003449762736975
ppo_profit_only,2020-07-24,9867.304758701925,-0.006440384652273368,0.0,1.0,0.0,-0.0064612134078021995
ppo_profit_only,2020-07-27,9939.261429883869,0.0072924342504456785,0.0,1.0,0.0,0.007265973018451793
ppo_profit_only,2020-07-28,9876.222742533348,-0.006342391514221224,0.0,1.0,0.0,-0.006362589928741833
ppo_profit_only,2020-07-29,9997.687690576342,0.012298725050001957,0.0,1.0,0.0,0.012223710163119286
ppo_profit_only,2020-07-30,9962.016693689442,-0.0035679247032813777,0.0,1.0,0.0,-0.0035743049272522055
ppo_profit_only,2020-07-31,10040.738570116124,0.007902202821698623,0.0,1.0,0.0,0.007871143932114598
ppo_profit_only,2020-08-03,10110.543401150171,0.006952160993595191,0.0,1.0,0.0,0.006928106146781003
ppo_profit_only,2020-08-04,10149.596531440044,0.0038626143759423748,0.0,1.0,0.0,0.0038551736353533476
ppo_profit_only,2020-08-05,10212.635218790567,0.0062109550025215565,0.0,1.0,0.0,0.006191746515834142
ppo_profit_only,2020-08-06,10280.901948646071,0.006684536203731106,0.0,1.0,0.0,0.006662293756877345
ppo_profit_only,2020-08-07,10288.28276973774,0.0007179157167860328,0.0,1.0,0.0,0.0007176581385700891
ppo_profit_only,2020-08-10,10319.033532043124,0.0029889110742402636,0.0,1.0,0.0,0.002984453160198847
ppo_profit_only,2020-08-11,10233.853319856384,-0.0082546695794945,0.0,1.0,0.0,-0.008288928022774634
ppo_profit_only,2020-08-12,10376.537307403985,0.013942352219447729,0.0,1.0,0.0,0.013846051698275444
ppo_profit_only,2020-08-13,10357.77885440953,-0.001807775796370037,0.0,1.0,0.0,-0.0018094117950114884
ppo_profit_only,2020-08-14,10358.086662332997,2.9717560858788516e-05,0.0,1.0,0.0,2.9717119300824814e-05
ppo_profit_only,2020-08-17,10390.990203225068,0.0031766041320859806,0.0,1.0,0.0,0.003171569384628661
ppo_profit_only,2020-08-18,10413.438597545965,0.002160371040858866,0.0,1.0,0.0,0.0021580407948689
ppo_profit_only,2020-08-19,10370.079910082717,-0.0041637243123001655,0.0,1.0,0.0,-0.004172416749373015
ppo_profit_only,2020-08-20,10402.367835127854,0.0031135656933312106,0.0,1.0,0.0,0.003108728585502381
ppo_profit_only,2020-08-21,10439.269125269831,0.0035473933172565086,0.0,1.0,0.0,0.0035411161582373403
ppo_profit_only,2020-08-24,10545.051822675456,0.010133151673383134,0.0,1.0,0.0,0.010082155503900299
ppo_profit_only,2020-08-25,10581.95217437864,0.0034993049179556923,0.0,1.0,0.0,0.0034931965962736824
ppo_profit_only,2020-08-26,10688.042679707733,0.010025608090155735,0.0,1.0,0.0,0.009975685076455696
ppo_profit_only,2020-08-27,10711.412620921446,0.002186550139632537,0.0,1.0,0.0,0.002184163117804633
ppo_profit_only,2020-08-28,10780.60183610856,0.006459392204906322,0.0,1.0,0.0,0.006438619734780553
ppo_profit_only,2020-08-31,10741.548705818686,-0.0036225371165337084,0.0,1.0,0.0,-0.0036291143932043546
ppo_profit_only,2020-09-01,10842.718976566264,0.009418592562241423,0.0,1.0,0.0,0.009374514174085805
ppo_profit_only,2020-09-02,10999.548052011482,0.01446399890877581,0.0,1.0,0.0,0.014360393117624624
ppo_profit_only,2020-09-03,10621.006243107304,-0.03441430567094561,0.0,1.0,0.0,-0.03502042462644392
ppo_profit_only,2020-09-04,10534.288868180809,-0.008164704260744782,0.0,1.0,0.0,-0.00819821800310119
ppo_profit_only,2020-09-08,10246.461245014241,-0.027322928654060497,0.0,1.0,0.0,-0.027703141558992693
ppo_profit_only,2020-09-09,10448.801786509393,0.019747358298320528,0.0,1.0,0.0,0.019554908673632087
ppo_profit_only,2020-09-10,10267.372476595385,-0.017363647394312176,0.0,1.0,0.0,-0.01751616358989766
ppo_profit_only,2020-09-11,10272.599580661576,0.0005090985135784987,0.0,1.0,0.0,0.0005089689668963855
ppo_profit_only,2020-09-14,10407.902747117509,0.013171268420765214,0.0,1.0,0.0,0.013085281479949857
ppo_profit_only,2020-09-15,10460.487226335646,0.0050523607393142544,0.0,1.0,0.0,0.005039640391992443
ppo_profit_only,2020-09-16,10418.973509535619,-0.003968621719216969,0.0,1.0,0.0,-0.003976517595813861
ppo_profit_only,2020-09-17,10327.335900027609,-0.008795262741012055,0.0,1.0,0.0,-0.008834169361647914
ppo_profit_only,2020-09-18,10167.739368587561,-0.015453794955930578,0.0,1.0,0.0,-0.015574449506466947
ppo_profit_only,2020-09-21,10054.576788529057,-0.011129571279935746,0.0,1.0,0.0,-0.011191968358818668
ppo_profit_only,2020-09-22,10156.976414092918,0.010184379483847206,0.0,1.0,0.0,0.010132868136627598
ppo_profit_only,2020-09-23,9921.426400659811,-0.023190958000678052,0.0,1.0,0.0,-0.02346409947242303
ppo_profit_only,2020-09-24,9947.871605791823,0.002665464023424269,0.0,1.0,0.0,0.0026619179740412294
ppo_profit_only,2020-09-25,10108.698430486947,0.016166958226671246,0.0,1.0,0.0,0.016037664619024165
ppo_profit_only,2020-09-28,10276.597329911485,0.016609348926481804,0.0,1.0,0.0,0.016472922256805595
ppo_profit_only,2020-09-29,10220.630717290376,-0.005446025646855923,0.0,1.0,0.0,-0.005460909306988011
ppo_profit_only,2020-09-30,10298.123238900771,0.007581970599847665,0.0,1.0,0.0,0.007553371925994548
ppo_profit_only,2020-10-01,10364.23719016959,0.006420000007290261,0.0,1.0,0.0,0.006399479587811491
ppo_profit_only,2020-10-02,10265.834375416844,-0.009494458004693285,0.0,1.0,0.0,-0.009539817709959875
ppo_profit_only,2020-10-05,10447.879301177787,0.017733086187020408,0.0,1.0,0.0,0.017577689434087954
ppo_profit_only,2020-10-06,10299.352593717058,-0.014215967009112096,0.0,1.0,0.0,-0.014317981848638483
ppo_profit_only,2020-10-07,10478.630063483171,0.017406673685050666,0.0,1.0,0.0,0.017256912933913654
ppo_profit_only,2020-10-08,10571.497027807467,0.008862510057295214,0.0,1.0,0.0,0.008823468516178457
ppo_profit_only,2020-10-09,10665.902093310307,0.00893015107080064,0.0,1.0,0.0,0.008890513079114816
ppo_profit_only,2020-10-12,10837.490934061285,0.016087606959996226,0.0,1.0,0.0,0.015959572761759168
ppo_profit_only,2020-10-13,10766.764556134418,-0.006526084160733192,0.0,1.0,0.0,-0.006547472151973233
ppo_profit_only,2020-10-14,10699.112503687056,-0.006283415235342593,0.0,1.0,0.0,-0.006303238972997072
ppo_profit_only,2020-10-15,10685.88990112105,-0.0012358597557927675,0.0,1.0,0.0,-0.0012366240602410636
ppo_profit_only,2020-10-16,10679.43250379978,-0.0006042919570594663,0.0,1.0,0.0,-0.0006044746150336862
ppo_profit_only,2020-10-19,10517.068516364903,-0.015203428401004193,0.0,1.0,0.0,-0.015320185434976038
ppo_profit_only,2020-10-20,10559.196910573073,0.004005716435394158,0.0,1.0,0.0,0.003997714914079781
ppo_profit_only,2020-10-21,10539.209102762332,-0.0018929287880526946,0.0,1.0,0.0,-0.0018947226418668203
ppo_profit_only,2020-10-22,10597.01974760787,0.005485292518808249,0.0,1.0,0.0,0.005470303091080673
ppo_profit_only,2020-10-23,10632.998552418238,0.003395181444149742,0.0,1.0,0.0,0.0033894308282106864
ppo_profit_only,2020-10-26,10436.501669275003,-0.018479912526513598,0.0,1.0,0.0,-0.01865279937878164
ppo_profit_only,2020-10-27,10400.522864464636,-0.0034474008581140136,0.0,1.0,0.0,-0.0034533568368227225
ppo_profit_only,2020-10-28,10045.044127289497,-0.03417892944495127,0.0,1.0,0.0,-0.0347766890949763
ppo_profit_only,2020-10-29,10147.136883368683,0.010163495031527914,0.0,1.0,0.0,0.010112194021458154
ppo_profit_only,2020-10-30,10041.354185963057,-0.010424881286366205,0.0,1.0,0.0,-0.010479600991130223
ppo_profit_only,2020-11-02,10153.902088613419,0.011208438679286337,0.0,1.0,0.0,0.011146089588536665
ppo_profit_only,2020-11-03,10333.178619940742,0.017655924762989716,0.0,1.0,0.0,0.01750186960441162
ppo_profit_only,2020-11-04,10564.11714515459,0.022349224155303826,0.0,1.0,0.0,0.022103140022991602
ppo_profit_only,2020-11-05,10770.14668953739,0.019502769758408034,0.0,1.0,0.0,0.01931502780985749
ppo_profit_only,2020-11-06,10767.687041466028,-0.00022837646898088426,0.0,1.0,0.0,-0.00022840255085774324
ppo_profit_only,2020-11-09,10902.99020792196,0.012565666696560118,0.0,1.0,0.0,0.012487373892100521
ppo_profit_only,2020-11-10,10887.000149361127,-0.0014665755224849697,0.0,1.0,0.0,-0.0014676519969827084
ppo_profit_only,2020-11-11,10967.874804374494,0.007428552760524454,0.0,1.0,0.0,0.007401096949917688
ppo_profit_only,2020-11-12,10861.476491121935,-0.009700905157134176,0.0,1.0,0.0,-0.009748265478456569
ppo_profit_only,2020-11-13,11011.848169245884,0.01384449694724843,0.0,1.0,0.0,0.013749537340944966
ppo_profit_only,2020-11-16,11149.304114288507,0.012482549970722623,0.0,1.0,0.0,0.01240528525322262
ppo_profit_only,2020-11-17,11089.339752417489,-0.0053783053414221405,0.0,1.0,0.0,-0.005392820493601719
ppo_profit_only,2020-11-18,10955.881556624776,-0.012034818913688627,0.0,1.0,0.0,-0.012107823670750925
ppo_profit_only,2020-11-19,11002.007700082853,0.004210171789433614,0.0,1.0,0.0,0.004201333813765502
ppo_profit_only,2020-11-20,10926.667957059144,-0.006847817696323033,0.0,1.0,0.0,-0.006871371590023875
ppo_profit_only,2020-11-23,10992.167230919818,0.00599444168323604,0.0,1.0,0.0,0.005976546496514336
ppo_profit_only,2020-11-24,11169.291922099244,0.016113718747035932,0.0,1.0,0.0,0.015985270793455963
ppo_profit_only,2020-11-25,11152.071570283333,-0.0015417585945479706,0.0,1.0,0.0,-0.0015429483273409826
ppo_profit_only,2020-11-27,11183.130140512185,0.0027850045646777843,0.0,1.0,0.0,0.0027811336248563354
ppo_profit_only,2020-11-30,11133.620925212344,-0.004427133966767305,0.0,1.0,0.0,-0.004436962743950226
ppo_profit_only,2020-12-01,11255.393681178804,0.010937390161245952,0.0,1.0,0.0,0.010878009496786719
ppo_profit_only,2020-12-02,11279.072368754778,0.002103763604072606,0.0,1.0,0.0,0.002101553792160207
ppo_profit_only,2020-12-03,11275.997104836482,-0.00027265220203875895,0.0,1.0,0.0,-0.0002726893784080301
ppo_profit_only,2020-12-04,11373.169626334151,0.008617643352887061,0.0,1.0,0.0,0.008580723421316779
ppo_profit_only,2020-12-07,11349.798746681647,-0.0020549134867724472,0.0,1.0,0.0,-0.0020570277183633748
ppo_profit_only,2020-12-08,11383.010095497186,0.00292616191324524,0.0,1.0,0.0,0.0029218890348672224
ppo_profit_only,2020-12-09,11280.917339418,-0.008968871609766116,0.0,1.0,0.0,-0.009009334055422738
ppo_profit_only,2020-12-10,11277.22739809156,-0.0003270958571379712,0.0,1.0,0.0,-0.00032714936465622605
ppo_profit_only,2020-12-11,11264.003857086765,-0.0011725879542902051,0.0,1.0,0.0,-0.001173275973440045
ppo_profit_only,2020-12-14,11213.573094894104,-0.004477161303609978,0.0,1.0,0.0,-0.004487213805950276
ppo_profit_only,2020-12-15,11365.174127834338,0.01351942254777505,0.0,1.0,0.0,0.013428850562282912
ppo_profit_only,2020-12-16,11383.010095497182,0.0015693527844120592,0.0,1.0,0.0,0.0015681226371862288
ppo_profit_only,2020-12-17,11446.663460255848,0.00559196242686677,0.0,1.0,0.0,0.0055763854485796
ppo_profit_only,2020-12-18,11352.566202676477,-0.008220496558327905,0.0,1.0,0.0,-0.008254471160338043
ppo_profit_only,2020-12-21,11311.974971208057,-0.003575511540188092,0.0,1.0,0.0,-0.0035819189593353272
ppo_profit_only,2020-12-22,11292.909648728926,-0.0016854105960857346,0.0,1.0,0.0,-0.0016868324984085227
ppo_profit_only,2020-12-23,11303.057925815428,0.000898641484096574,0.0,1.0,0.0,0.0008982379475764469
ppo_profit_only,2020-12-24,11347.031290686817,0.003890395427502469,0.0,1.0,0.0,0.003882847409394495
ppo_profit_only,2020-12-28,11444.511620107953,0.008590822297383172,0.0,1.0,0.0,0.008554131171718198
ppo_profit_only,2020-12-29,11422.6779031952,-0.0019077893087540154,0.0,1.0,0.0,-0.0019096114566623322
ppo_profit_only,2020-12-30,11438.9757696795,0.0014267990940848296,0.0,1.0,0.0,0.0014257821834272697
